gene_name,index feature,mutual information
CBX6,1481,0.1007151392633692
CMTM8,2101,0.10069657334781394
NDUFAF6,7746,0.10069532860722119
COMMD6,2191,0.10057099831672761
ABHD12,47,0.10055154399748435
VAMP2,12660,0.10053713833824034
CENPS,1807,0.10049513500695346
EIF1AY,3129,0.10047990522500742
RCC1,9717,0.10046794085620081
GPRC5A,5077,0.10046291649704304
SFXN1,10403,0.10044715026175913
PGLS,8609,0.10040210347361872
PPP1R14A,9057,0.10038863742628622
DERL1,2679,0.10034653941859012
PPP5C,9109,0.10031824622812512
COL18A1,2171,0.10031014341293884
SVBP,11343,0.10030890382137547
TNIP2,11991,0.10026964254678097
DR1,2927,0.10024009588498375
CCT8,1622,0.10020127159145865
GDE1,4842,0.10019469023546901
YRDC,12957,0.10018664025218241
MT2A,7442,0.10011228064029129
SNX17,10927,0.10010869251719119
PSMD7,9313,0.10010295340472004
SLC50A1,10721,0.10007910748933772
SMCO4,10804,0.10005303823709064
GPN3,5049,0.10004192999786832
AARS1,12,0.10002191221966428
DDB1,2591,0.10001835593240023
SKA3,10517,0.09986150576055115
UTP18,12645,0.09984014451377685
MPHOSPH10,7288,0.0998040531016518
POLR3GL,8969,0.09977568128647799
SUMO1,11314,0.09972935452265719
INTS10,5744,0.09972472788303813
PNP,8892,0.09970934756222398
SUN1,11318,0.0996999079475322
COMMD2,2187,0.09969384939899564
EVPL,4217,0.09968578515064049
CMPK1,2094,0.09963997088983911
KRAS,6150,0.09960766661865764
ISCA1,5812,0.09950053926621091
PRPF40A,9215,0.0994822761415269
MPST,7301,0.09947719217687734
CHTOP,1979,0.099444302605987
ITGB4,5841,0.0993810635135576
TIAL1,11675,0.09937624650419236
LDLR,6264,0.09936917702204644
ADGRF1,188,0.09935165806698168
CMSS1,2096,0.09932577837263876
THRAP3,11666,0.09927525266199502
UBA52,12411,0.09925058973095127
SRSF3,11130,0.09923259356975664
PSENEN,9271,0.09920641538945071
CTNNBIP1,2407,0.09918338819676417
SMARCB1,10789,0.09912722846355243
CASP6,1445,0.09912431882468795
COQ9,2227,0.09911399357833407
CIAO2A,1983,0.09907070162361618
CCT4,1618,0.09897367566592222
TYW3,12398,0.0989608180797831
SEC61G,10284,0.09894915417185138
MPC2,7283,0.09892952800664517
PSMC3IP,9297,0.09889849797084857
NAT14,7662,0.09889023638216984
BIK,1054,0.09886502185037693
ENSG00000135847,3295,0.09879903176977178
MRPL46,7361,0.09879731131515787
CAMLG,1382,0.09878754472092433
FKBP4,4576,0.09877237650382537
MRPS23,7386,0.09876916849941968
BBX,990,0.0987417555310747
AGRN,269,0.0987217667172833
IRAK1,5791,0.09871459164237174
BPTF,1116,0.0986672316008477
PTDSS1,9344,0.09866069913544247
SMIM19,10822,0.09865410521354312
MRPS28,7391,0.09860050107503557
CCDC25,1532,0.09855817651008814
RAD51C,9562,0.09846413350827148
NET1,7817,0.09840180356242918
DENR,2669,0.0983711576812306
WFDC3,12860,0.09834696540237739
UBE2J2,12445,0.09832529055800648
ALG5,366,0.0982826724137091
BCS1L,1028,0.09827856481646931
DAP3,2525,0.09827655966376538
ERG28,4149,0.09823932687360798
GET3,4860,0.0981802697931818
NFYC,7858,0.09815713814018065
CNPY3,2138,0.09813316008018916
ATP5MC3,838,0.09811766433431021
RPN1,10009,0.09811131288935185
FADD,4272,0.09807980917062549
FERMT1,4514,0.09807615173066728
PDZD11,8539,0.09799417609552391
COA5,2151,0.09797381037741482
KLHL5,6118,0.0979307410297231
GSDMD,5128,0.09792397496378669
CCM2,1576,0.09787055241522764
CFAP298,1873,0.09783354905173662
LINC00973,6370,0.0977970183055566
WDR24,12810,0.09777978131864495
RER1,9757,0.0977523797116154
CISD1,2003,0.09772821370672599
CENPE,1795,0.09770608490251523
IRF2BP2,5800,0.09768860506898673
BCL2L12,1012,0.09764520683961402
TMEM199,11853,0.09761819759535997
SLC52A2,10723,0.09756032938729939
AIRIM,294,0.09755827461058666
F12,4258,0.09755477984722265
LRRFIP2,6651,0.097551754670908
ZNF444,13335,0.09754848287467152
MRPL50,7365,0.09748962719279432
SNRNP27,10894,0.09748698862718885
SMC1A,10796,0.09747222688457652
ATAD2,761,0.0974689716219329
CACYBP,1353,0.09744855694682616
FLAD1,4584,0.097442676590863
SIGMAR1,10490,0.09736140795993202
TMEM11,11789,0.09729521708471725
EIF3M,3159,0.09723251215021646
POLR2K,8959,0.09719866653544094
ZNF428,13321,0.09717393979394309
ACP1,113,0.09717376324508875
USB1,12583,0.09711957121282211
IMPA2,5704,0.09711652283647866
RTF1,10070,0.09707389436024448
MMADHC,7227,0.09698295581067817
TTC9,12316,0.09692420205720848
UBE2M,12449,0.09687288947831728
JUNB,5896,0.09681852121814014
C19orf48P,1236,0.0967877515631102
GMPR2,4948,0.09676448741567986
SELENOW,10304,0.09675535611756649
UBE2F,12439,0.09665535515412048
SCAMP2,10190,0.0966519557288736
CSE1L,2354,0.09657394423653522
SNAP29,10861,0.09656902257590981
RHOC,9827,0.09655735835808288
SURF6,11332,0.09654638373492934
DPH3,2907,0.09651416244685071
MLX,7220,0.0964836711391041
NUDCD2,8104,0.09639963201325108
SURF2,11330,0.09639406910032497
C1orf122,1255,0.09638847911498312
PEG10,8548,0.09636203958698585
GCNT1,4836,0.09631731279805783
NDUFB10,7750,0.09627934993782146
VPS72,12752,0.09619567216291192
MCTS1,6968,0.09616827915938714
SNRNP200,10892,0.0961389342889058
NOL11,7947,0.09612309060434024
C8orf82,1324,0.09610487624198324
NAP1L4,7646,0.09607648955786902
SNRNP40,10896,0.09607191264457603
BLOC1S2,1066,0.0960648137617734
BRIX1,1139,0.09606109806140692
CLN6,2066,0.09602308032863517
MRGBP,7316,0.09601887622105502
VCF1,12681,0.0959675577531052
UBE2N,12450,0.09595926822248946
SPCS3,11017,0.09595499362789975
C1orf35,1265,0.0959260699426494
ARL4C,667,0.09586848440894809
COPS5,2209,0.09586429718556067
TATDN1,11458,0.09583702656354018
BDP1,1033,0.0958258236718889
ARFRP1,591,0.09580574385978241
VPS35,12735,0.09579336003485417
IRF3,5802,0.09576203314705405
PFDN5,8584,0.0957451833249923
SEC62,10285,0.09573261927257908
AKT1S1,331,0.09573183663723721
PLAAT3,8780,0.09569627028019559
GFER,4861,0.09567405663785455
PHKB,8653,0.09565606339242186
RUVBL1,10100,0.09564847199114208
SMYD2,10853,0.0956417314046638
KCNQ1OT1,5950,0.0955373443175445
PSME3,9318,0.09553291404288786
DAPP1,2529,0.09550363573609436
SMIM12,10817,0.09549534219490591
MOSPD3,7279,0.09546159691110803
ZBTB8OS,13019,0.09545105757966357
NOLC1,7955,0.09540026549745217
ATP6V0E1,856,0.09534930240324208
TMEM243,11875,0.09533283083993031
WDR83OS,12850,0.09531851540447542
EIF5A,3175,0.09529620148347584
HNRNPA2B1,5430,0.095264577414123
MIR205HG,7172,0.09525083747905055
KCNN4,5949,0.09517330457783735
DERL2,2680,0.09515835917474301
RRP7A,10047,0.0950976952400173
IFT25,5618,0.09509742596670416
SRRM1,11121,0.09507908059208277
JAGN1,5870,0.09507603219486385
SLC35B1,10655,0.0950745442018377
MRPS14,7377,0.09503909138444444
MAPRE1,6874,0.09503203315694322
MRPL51,7366,0.09502241982272043
SLTM,10767,0.0950151491872284
ACSL3,121,0.09498611317431563
CHRAC1,1960,0.09495574795486496
HMGA2,5406,0.09494161972308973
SERPINH1,10355,0.09490282998043155
ABT1,75,0.09490137654524011
CHPT1,1959,0.09489484005664078
CNN2,2117,0.09481068431548963
ME1,6984,0.09478439904393068
SRSF4,11131,0.09478276576960004
ARPC5L,700,0.09472515513210775
TRAP1,12123,0.09471101538893614
TMED5,11775,0.09470305712809127
EMP2,3239,0.09469859888681223
GOT2,5016,0.09464355160357854
EREG,4147,0.0946087404088114
CYRIB,2505,0.09460217166333934
RRP36,10046,0.09455807270276777
CENPH,1797,0.09450789211108565
RBIS,9659,0.09443616930375207
HIF1A,5358,0.09438089019750412
TSPAN6,12269,0.09435420505734342
SNRPF,10909,0.0943458490492377
CDC123,1663,0.0943110665851506
ERCC1,4138,0.09428781119069699
DMAC2,2784,0.0942375700974837
ATP5F1B,830,0.09423033759815638
CNN3,2118,0.09422796225199664
CLPTM1L,2076,0.0941189449762228
ISCU,5814,0.0940970863733152
AK1,297,0.09409541773560075
AKAP9,315,0.0940491328226911
CIAO1,1982,0.09404852586036389
RCN1,9723,0.09395652065133328
EBP,3036,0.09389419448542755
CLDN3,2037,0.09388359909627922
SLBP,10530,0.09382998302724728
PPID,9017,0.09382748959370363
TMEM14A,11816,0.0938128369664224
TRABD,12100,0.09378639414414774
MT-ND3,7434,0.09376841352243245
MTCH2,7451,0.09373256017499114
EIF3A,3147,0.09372037211091126
CDC42,1680,0.09371271353619107
DDX56,2635,0.09368378143555312
DPCD,2902,0.09366583109870008
PDIA4,8514,0.09365516409607412
MYG1,7549,0.09363982589259899
DVL1,2989,0.09363179037097658
EIF3F,3151,0.09362775588796363
ANAPC15,413,0.09362337810083399
RHBDD2,9813,0.09361977353864248
ITGA3,5829,0.09360010987992415
CTDNEP1,2394,0.0935990880744308
MBTPS1,6931,0.09355874930323224
SRD5A1,11093,0.09352855699641688
DNAJA3,2818,0.09349771543389834
ENSG00000108294,3279,0.09348496244947875
CTSB,2416,0.09345812696494753
FAM120AOS,4295,0.09345298747189383
YIPF3,12941,0.09343398365700552
DHX36,2733,0.0934333469696978
ARL16,661,0.09342895799327092
MAGOHB,6769,0.09341552646522179
ENSG00000205246,3390,0.09337468541499272
SAP30BP,10151,0.09335960338025684
EIF4EBP1,3166,0.09335567560469571
SLC25A11,10578,0.09332378392661107
RNF139,9914,0.0932767764100145
SMIM7,10835,0.09327567737931979
IGF1R,5633,0.0932157442448577
TMEM33,11892,0.09320897134908346
RCN2,9724,0.09320353361037728
JPX,5891,0.09319362277058026
WSB1,12882,0.0931802224796475
MRPL47,7362,0.09310289923167267
MARK3,6888,0.09309467453908327
AP3D1,514,0.09308152268428088
BRD7,1129,0.09304696167258533
TPM3,12079,0.0929735084603446
HOOK2,5453,0.09294058789101664
SWI5,11349,0.09293967837868228
ECI1,3046,0.09291394242838757
PNPLA4,8894,0.09289256804643031
FAM177A1,4321,0.09288910709577358
LSM8,6671,0.09284134876204107
TMUB1,11962,0.09280413291975204
UBE2L3,12447,0.09279762351145596
VTI1B,12769,0.0927835391017656
TCEAL4,11521,0.09273867000401463
ANXA7,493,0.0926853635736938
PFN2,8593,0.09267846187190623
SLX9,10771,0.09266356576848751
SPINT1,11042,0.09261381369029632
MYL6B,7561,0.09258929958401471
NDUFA6,7736,0.09256956725227075
RTCA,10068,0.09253679977208465
SUPT16H,11321,0.09253410637852827
COMMD1,2185,0.09246632585737963
CD163L1,1629,0.09244214947768878
MED30,7016,0.09243692291592226
AHCYL1,274,0.09241027658135165
AP1S2,506,0.09240732588877223
RUVBL2,10101,0.09240480027814234
ARPC4,698,0.09238291315553046
FLYWCH2,4599,0.09237333842088122
SRD5A3,11094,0.09234314126535434
RHOF,9829,0.09234093380290428
SYF2,11359,0.09231892991440416
C1orf53,1269,0.09230554752761845
PMVK,8884,0.09230270147415083
CSRNP1,2373,0.09229757607737184
TROAP,12224,0.0922619210417494
CRLS1,2330,0.09223117664143474
MRPS16,7379,0.0922074353646296
EXOSC1,4235,0.09218229663819813
PBDC1,8407,0.09216249748134668
RNF145,9920,0.09211301419277548
THAP7,11644,0.09209628189710596
DYNC1H1,2995,0.09209598280723116
CYSRT1,2507,0.09200614854184555
MLPH,7218,0.09200080314562997
NDUFAF2,7742,0.09197267664061659
ACYP1,150,0.09193912143703957
HSD17B8,5501,0.09192969103334833
HIRIP3,5376,0.09192332918682478
NUP54,8148,0.09187832323093956
REEP3,9741,0.09187327458463884
ASPSCR1,753,0.09186046734260413
BAX,970,0.09183463550281687
H2AJ,5210,0.09183157990974444
GABPB1,4746,0.09182210909878277
AMZ2,408,0.09181932156891652
DNTTIP2,2877,0.09181923760286632
ELOA,3201,0.09177066306349475
SEPTIN7,10336,0.09173427392065686
POLR2C,8950,0.09173106187297053
YWHAH,12967,0.09168821110664903
SPATA33,11005,0.0916855054599853
MAGEA6,6759,0.09168543081603191
ODF2L,8194,0.09166743031114112
LACTB2,6199,0.09159376420266119
ROGDI,9982,0.09157898389225175
WARS1,12779,0.09155220013309767
ATRX,883,0.0915467735611162
TPBG,12067,0.09153591101137296
ZCRB1,13049,0.09151583202470005
MRPL22,7341,0.09148682371943798
H2AZ2,5213,0.09148531763337886
MRPS10,7374,0.09148246822391631
ALKBH2,371,0.09147419342605537
CCDC115,1495,0.09143840321166216
RXYLT1,10108,0.09140279938045262
NSFL1C,8057,0.09134375374278438
KDELR2,5975,0.09133854064941965
GRSF1,5122,0.09133849132559323
THAP4,11641,0.09133741112245794
PRPF38A,9211,0.09127702694154209
ZDHHC12,13054,0.09126729873105993
VARS1,12669,0.09126630246814336
YIPF6,12944,0.09123322384321157
MLEC,7208,0.09122611867614756
EHD4,3116,0.09120556004593536
RAB22A,9491,0.0911810966839791
RBFA,9657,0.09117338014802621
CCDC86,1559,0.0911725256235655
OAT,8175,0.09116753344080109
NRP2,8046,0.09115992110938023
MEST,7044,0.0911379462946938
GID8,4882,0.09113143951136934
PSMC6,9300,0.09112883804942587
TMA16,11752,0.09111613638531779
TFAM,11597,0.09111125505039691
RFK,9779,0.0911069553298133
ISYNA1,5822,0.09108431363765729
PSMD12,9304,0.09108224624773131
TACO1,11400,0.09107873861927404
SDC4,10241,0.09105698500329448
DNAJB1,2820,0.09099980649428394
BLOC1S1,1065,0.09097058132638569
NDUFS7,7769,0.09095564704543038
PIMREG,8728,0.09092921115788896
PPP2R1A,9086,0.09086847630600892
HIGD1A,5361,0.09081420742977932
TRA2B,12099,0.09081108870872912
ALKBH7,376,0.09070863108448374
PAK1IP1,8329,0.0906962551415939
CHAC2,1904,0.09068760965911098
HPGD,5464,0.09065587199285899
ETFB,4195,0.090643066184394
TEX264,11593,0.09062231434785252
ENSG00000147382,3304,0.0905828932305821
MCM7,6953,0.0905599410248426
TAF10,11406,0.09054409629962967
ATF3,771,0.09050791454544448
PTP4A1,9369,0.09050546516882084
RBMS1,9698,0.09049204852552428
SART1,10161,0.09046093524146577
GGA1,4868,0.09044971501252422
ARL3,665,0.09044636525840255
PTP4A2,9370,0.09044258878749907
TM2D3,11740,0.09044051722714003
RTL8A,10076,0.09041833871715915
APH1A,536,0.0903842573701962
TPD52,12070,0.09033021341989352
PSMG2,9323,0.09030053504182145
KRR1,6161,0.0902829232994308
PPIL1,9022,0.09024756844384585
ASL,746,0.09023383165473399
FAM32A,4357,0.0902220760173896
HPRT1,5466,0.09021164257347475
LTBP3,6679,0.0902053319075194
CCDC124,1501,0.09020205713275245
EIF3K,3157,0.0901718259326438
COMMD7,2192,0.09007882288465412
PRRC2A,9241,0.0900691857847756
RPF1,10003,0.09006113589228196
TMX4,11967,0.09004929050422415
RAB1B,9488,0.0900444861065009
EAPP,3031,0.09002571707452724
UTP11,12641,0.09001750776496419
SUMF2,11313,0.09000211553702224
JPT2,5890,0.0899943332734292
OIP5,8206,0.08997660658171808
PARP1,8376,0.08997150108461836
LBHD1,6241,0.08995819523434637
IDI1,5577,0.0899412117695953
TOMM34,12026,0.08993255333258997
NOPCHAP1,7968,0.08990339161289482
CDK4,1735,0.08989230982447347
DUSP23,2977,0.08985763299425845
CDK2AP2,1733,0.08981818086519495
TMEM156,11823,0.08980843244247295
MRPL3,7346,0.0897788745353196
GANAB,4781,0.0897777038607489
SMARCC1,10790,0.0897730746697687
TMX2,11965,0.08974991709968529
RSRC2,10064,0.08973230344106331
MLST8,7219,0.08970577921741028
DRG1,2934,0.08967478915291402
MIEN1,7143,0.0896139560279686
HSPA9,5524,0.08957878247085413
MPC1,7282,0.08955147823668975
THEM6,11653,0.08954835092428541
PDS5A,8533,0.0895266072774104
EGLN2,3106,0.08949233144094054
MAP2K2,6813,0.08948577699600047
BOD1,1099,0.08946539244215268
MRPL39,7354,0.08946327438169863
STARD7,11195,0.0894591447790474
UBALD2,12419,0.08942132959856053
DAZAP2,2535,0.08941696196416328
ABCC3,32,0.08939173104799739
SBDS,10174,0.08938794356103455
TEN1,11568,0.08932422591443043
MSH2,7409,0.08929746861875305
LAMB2,6207,0.08928699246201115
ZC3H8,13036,0.08927166813613327
TOX4,12053,0.08926787482552079
SHARPIN,10457,0.08926275415088508
HNRNPAB,5432,0.08925578593311025
ALG13,361,0.08923952782947708
ARPC5,699,0.08922622557411262
CHCHD1,1909,0.08919484936598696
SCNM1,10222,0.08919434050019202
PAIP1,8325,0.08919359681526534
ENSG00000005955,3265,0.0891850882574278
TFPT,11615,0.08915238512281057
FAM151B-DT,4309,0.08912535917498736
THOP1,11664,0.08909203174204472
WDR13,12805,0.0890718603146286
PSME3IP1,9319,0.08906185910820613
PPP1R12A,9051,0.089038510319004
C12orf57,1202,0.08901626508295789
CLDN7,2039,0.0890024865516051
MAX,6909,0.08899412277057715
JOSD2,5887,0.08898251652002936
GADD45B,4753,0.08894552577196056
STX10,11269,0.08893849837740334
KRT19,6169,0.08889216622681256
VCP,12684,0.0888495627903418
GOLGA7,4994,0.0888195494841473
NOC2L,7942,0.08881406865044347
ADISSP,203,0.08875324935630322
SDHAF2,10252,0.08872819031801882
EWSR1,4218,0.08870097223507459
DIAPH1,2742,0.08866669816110123
CDC37L1,1677,0.0886505656526975
APEH,533,0.0886249963631602
PGM1,8611,0.08861694343051922
GRWD1,5124,0.08860428974810403
MRPL42,7358,0.08859203593993889
CMAS,2089,0.08857653193607035
RALBP1,9580,0.0885681264469942
TACC3,11399,0.08853832919942267
PRCC,9126,0.0885295279733145
LMO7,6548,0.08852708057735621
EXOSC9,4245,0.08851364640117006
ZNF622,13460,0.08850696494455149
TYMP,12391,0.08850043126135977
TSEN54,12244,0.08848769658653872
SFPQ,10395,0.08848179945419465
MLF1,7209,0.08845855803943746
DIMT1,2748,0.08840156537384213
HILPDA,5364,0.0883914567094547
CHMP2B,1945,0.08838390536135275
PLPBP,8849,0.0883533458863381
ATG12,781,0.08833798649705901
ARF3,579,0.08833625990652394
TMOD3,11944,0.08833487805837888
SF3B3,10388,0.08829651836500305
AFG3L2,237,0.0882842267657122
MAPKAP1,6868,0.08824440369466183
MFF,7078,0.08824093920460366
MRPL15,7332,0.0881955657293077
TAF1D,11415,0.08817737726195722
TMEM126A,11797,0.08815902030490866
ST3GAL5,11166,0.08814212696268206
RAD23B,9557,0.08814151622657701
SLC38A10,10678,0.08812619217052949
PTMS,9366,0.0880924409366273
TPM4,12080,0.08808104178866423
EMP1,3238,0.08804644986815327
DNAJC7,2854,0.08802514898840787
CCDC43,1539,0.08800130955984678
HDLBP,5302,0.08793080095269809
IFITM10,5603,0.08792292905323924
TRAF4,12110,0.08787458438373409
KARS1,5908,0.08786950613539814
COPS8,2213,0.08781447367904141
HJURP,5380,0.08780823222536176
UCHL5,12505,0.08780510865794992
CNOT1,2123,0.08776925250848641
YWHAG,12966,0.08775957978315231
TMEM106C,11785,0.0877543093238177
CHMP4C,1949,0.08775338882184923
LIMCH1,6308,0.08774342980855689
OS9,8233,0.08773887779792014
ALYREF,386,0.08773698114868106
BCCIP,1003,0.08769956147014173
DAP,2524,0.08768509114899975
RHOT2,9833,0.08768198036038533
PSRC1,9331,0.0876458843375794
EBPL,3037,0.08763604999352043
MAGOH,6767,0.08763283408392598
SNHG19,10879,0.08762928613425906
SFTA3,10402,0.08761030159616737
CBFB,1465,0.08760218508644507
PIGC,8691,0.08759356573238083
SAE1,10130,0.08757526220944828
IARS1,5551,0.0875679611207309
ENDOG,3247,0.08751385836948507
ECSIT,3049,0.0875030859038673
PEDS1,8546,0.0874794549101119
CMTM6,2099,0.08747921416703758
CCND3,1587,0.08746771906349218
GNPNAT1,4983,0.08745016508277237
GPN1,5047,0.08740687958038078
MAEA,6747,0.08738843440742597
MAGEF1,6763,0.08738746126755201
HS3ST1,5481,0.08737322508365508
STIP1,11218,0.08737250707815639
EIF2A,3131,0.08735063740017251
MRPS30,7392,0.08732933414112853
YWHAB,12964,0.08730626675571991
HARS1,5249,0.08728401125097232
HNRNPD,5434,0.08728282147597852
PHAX,8623,0.08726789979648435
MAGEA12,6757,0.08722721708132654
SEC61A1,10281,0.08718288678802705
ACOX2,111,0.08713771975820911
SLC35B2,10656,0.08711253239398145
SAR1B,10155,0.08711207261019316
HSPA14,5515,0.08711032899438007
TTC1,12287,0.08703371543797564
PRMT2,9190,0.08700990023754022
OSGIN2,8253,0.08699452504193092
UBE2G2,12441,0.08699434705808626
TRIR,12201,0.08696869665544932
NUP85,8152,0.08696251878000363
CNIH1,2110,0.08692514648957499
UBXN1,12494,0.08692418656317213
PAFAH1B2,8319,0.08689521961896435
CALU,1371,0.08689382118058135
NCAPD3,7682,0.08688317292994807
CYB5R3,2475,0.08684520772292735
MTHFS,7474,0.0868391867472962
PEX2,8574,0.08680509213156914
SLC39A8,10694,0.08679730805392485
SON,10958,0.08679111132616606
BHLHE40,1044,0.08677198097132843
COPS4,2208,0.08676713433027908
TSN,12253,0.0867460740142791
DCTN6,2578,0.08673358385640177
RTL8C,10078,0.08670528284928836
KIF2C,6054,0.08670415134115822
MAP2K1,6812,0.08669640817841895
ADPRS,217,0.0866672289528359
ENSG00000179837,3337,0.08664201614003404
NDUFB6,7757,0.08662812899586836
C1orf52,1268,0.08659944107139285
EIPR1,3180,0.08658775027783043
CDKN2D,1758,0.08655365626818412
MRPS2,7384,0.08652399120149237
PPP2R3C,9092,0.08647368945859082
ATP6AP1,849,0.08647169827627368
CTSH,2420,0.08646895625537518
PPP6C,9111,0.08646091388767858
FUNDC2,4697,0.08645900595719166
PRELID3B,9148,0.08643382343958202
ZMAT2,13136,0.08642603747068861
LETM1,6280,0.08635951574011524
SEC23B,10272,0.08633464032360891
EXOSC2,4238,0.08627646765233316
NIBAN2,7875,0.08625501732897195
AHCY,273,0.08623677057385475
MACROH2A1,6741,0.08622231305115872
METAP2,7048,0.08621237581083618
PSMD13,9305,0.08621219326449961
TMEM237,11871,0.08619553951517939
SMIM15,10821,0.08616542230382576
SUGT1,11305,0.08612742339324171
MROH6,7323,0.08609925496532007
TTC19,12292,0.08608938920177467
UFM1,12517,0.08606748094773703
EPS8L2,4128,0.08605999845144768
TSSC4,12280,0.0860094511933609
NOL7,7952,0.08600367289398082
ENSG00000272831,4014,0.08599725748224678
TMEM256,11882,0.08599683714677794
DNMT1,2871,0.08595048119676986
SCD,10204,0.08591757104067652
YDJC,12933,0.08588038162540639
NARF,7655,0.08587136858667199
TAX1BP1,11461,0.08587003820719188
SPINT1-AS1,11043,0.0858542853115314
FAM3C,4359,0.08585040108870157
ENSG00000100101,3273,0.08584513988196171
GSN,5135,0.08584158081780623
PIGT,8703,0.0858408950399202
POLR2J,8957,0.08583467077833459
PLEKHJ1,8828,0.08583086827184876
EHD1,3113,0.08581588875400516
AIP,293,0.08581203667549593
RBPJ,9705,0.08580109895539258
NUBP2,8097,0.08579573947761643
DDX41,2624,0.08579131983673288
SH3GLB1,10446,0.0857900859181819
